Capacity (MW),,,"Count ""off"" Init (h)",,,"Count ""on"" Init (h)",,,No Load Cost ($),,,,,,Ramp Up Limit (MW/h),,,,,,Ramp Down Limit (MW/h),,,,,,Min. Down Time (h),,,,,,Min. Up Time (h),,,,,,Min. Output (MW),,,,,,Output at t=0 (MW),,,Cost ($/MW):,,,,,,,,Output Block (MW):,,,,,Start-up Cost ($):,,,,,,,,Start-up Blocks (h):,,,,,,,,,,,,,,,,,Start-up Cost($),
,column1,,,column1,,,column1,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,column1,,,,,tr1,tr2,tr3,tr4,,,b1,b2,b3,,,,,tr1,tr2,tr3,tr4,,,j1,j2,j3,j4,j5,j6,j7,j8,,,,,,,StartUp,,,Column1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i87,.,j6,38571.42857,34285.71429,38571.42857,38571.42857,,,,,,,,,,,,,,,38571.42857,1,38571.42857,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i87,.,j7,39285.71429,37142.85714,39285.71429,39285.71429,,,,,,,,,,,,,,,39285.71429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i87,.,j8,40000,40000,40000,40000,,,,,,,,,,,,,,,40000,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i88,.,j1,30,30,30,30,,,,,,,,,,,,,,,30,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i88,.,j2,34.28571429,34.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i88,.,j3,38.57142857,38.57142857,38.57142857,38.57142857,,,,,,,,,,,,,,,38.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i88,.,j4,42.85714286,42.85714286,42.85714286,42.85714286,,,,,,,,,,,,,,,42.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i88,.,j5,47.14285714,47.14285714,47.14285714,47.14285714,,,,,,,,,,,,,,,47.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i88,.,j6,51.42857143,51.42857143,51.42857143,51.42857143,,,,,,,,,,,,,,,51.42857143,1,51.42857143,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i88,.,j7,55.71428571,55.71428571,55.71428571,55.71428571,,,,,,,,,,,,,,,55.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i88,.,j8,60,60,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i89,.,j1,30,30,30,30,,,,,,,,,,,,,,,30,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i89,.,j2,34.28571429,34.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i89,.,j3,38.57142857,38.57142857,38.57142857,38.57142857,,,,,,,,,,,,,,,38.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i89,.,j4,42.85714286,42.85714286,42.85714286,42.85714286,,,,,,,,,,,,,,,42.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i89,.,j5,47.14285714,47.14285714,47.14285714,47.14285714,,,,,,,,,,,,,,,47.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i89,.,j6,51.42857143,51.42857143,51.42857143,51.42857143,,,,,,,,,,,,,,,51.42857143,1,51.42857143,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i89,.,j7,55.71428571,55.71428571,55.71428571,55.71428571,,,,,,,,,,,,,,,55.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i89,.,j8,60,60,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i90,.,j1,30,30,30,30,,,,,,,,,,,,,,,30,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i90,.,j2,34.28571429,34.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i90,.,j3,38.57142857,38.57142857,38.57142857,38.57142857,,,,,,,,,,,,,,,38.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i90,.,j4,42.85714286,42.85714286,42.85714286,42.85714286,,,,,,,,,,,,,,,42.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i90,.,j5,47.14285714,47.14285714,47.14285714,47.14285714,,,,,,,,,,,,,,,47.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i90,.,j6,51.42857143,51.42857143,51.42857143,51.42857143,,,,,,,,,,,,,,,51.42857143,1,51.42857143,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i90,.,j7,55.71428571,55.71428571,55.71428571,55.71428571,,,,,,,,,,,,,,,55.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i90,.,j8,60,60,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i91,.,j1,30,30,30,30,,,,,,,,,,,,,,,30,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i91,.,j2,34.28571429,34.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i91,.,j3,38.57142857,38.57142857,38.57142857,38.57142857,,,,,,,,,,,,,,,38.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i91,.,j4,42.85714286,42.85714286,42.85714286,42.85714286,,,,,,,,,,,,,,,42.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i91,.,j5,47.14285714,47.14285714,47.14285714,47.14285714,,,,,,,,,,,,,,,47.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i91,.,j6,51.42857143,51.42857143,51.42857143,51.42857143,,,,,,,,,,,,,,,51.42857143,1,51.42857143,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i91,.,j7,55.71428571,55.71428571,55.71428571,55.71428571,,,,,,,,,,,,,,,55.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i91,.,j8,60,60,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i92,.,j1,30,30,30,30,,,,,,,,,,,,,,,30,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i92,.,j2,34.28571429,34.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i92,.,j3,38.57142857,38.57142857,38.57142857,38.57142857,,,,,,,,,,,,,,,38.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i92,.,j4,42.85714286,42.85714286,42.85714286,42.85714286,,,,,,,,,,,,,,,42.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i92,.,j5,47.14285714,47.14285714,47.14285714,47.14285714,,,,,,,,,,,,,,,47.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i92,.,j6,51.42857143,51.42857143,51.42857143,51.42857143,,,,,,,,,,,,,,,51.42857143,1,51.42857143,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i92,.,j7,55.71428571,55.71428571,55.71428571,55.71428571,,,,,,,,,,,,,,,55.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i92,.,j8,60,60,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i93,.,j1,30,30,30,30,,,,,,,,,,,,,,,30,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i93,.,j2,34.28571429,34.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i93,.,j3,38.57142857,38.57142857,38.57142857,38.57142857,,,,,,,,,,,,,,,38.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i93,.,j4,42.85714286,42.85714286,42.85714286,42.85714286,,,,,,,,,,,,,,,42.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i93,.,j5,47.14285714,47.14285714,47.14285714,47.14285714,,,,,,,,,,,,,,,47.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i93,.,j6,51.42857143,51.42857143,51.42857143,51.42857143,,,,,,,,,,,,,,,51.42857143,1,51.42857143,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i93,.,j7,55.71428571,55.71428571,55.71428571,55.71428571,,,,,,,,,,,,,,,55.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i93,.,j8,60,60,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i94,.,j1,562,524.15,562,562,,,,,,,,,,,,,,,562,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i94,.,j2,775.7142857,599.0285714,775.7142857,775.7142857,,,,,,,,,,,,,,,775.7142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i94,.,j3,989.4285714,673.9071429,989.4285714,989.4285714,,,,,,,,,,,,,,,989.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i94,.,j4,1203.142857,748.7857143,1203.142857,1203.142857,,,,,,,,,,,,,,,1203.142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i94,.,j5,1416.857143,823.6642857,1416.857143,1416.857143,,,,,,,,,,,,,,,1416.857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i94,.,j6,1630.571429,898.5428571,1630.571429,1630.571429,,,,,,,,,,,,,,,1630.571429,1,1630.571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i94,.,j7,1844.285714,973.4214286,1844.285714,1844.285714,,,,,,,,,,,,,,,1844.285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i94,.,j8,2058,1048.3,2058,2058,,,,,,,,,,,,,,,2058,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i95,.,j1,562,524.15,562,562,,,,,,,,,,,,,,,562,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i95,.,j2,775.7142857,599.0285714,775.7142857,775.7142857,,,,,,,,,,,,,,,775.7142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i95,.,j3,989.4285714,673.9071429,989.4285714,989.4285714,,,,,,,,,,,,,,,989.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i95,.,j4,1203.142857,748.7857143,1203.142857,1203.142857,,,,,,,,,,,,,,,1203.142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i95,.,j5,1416.857143,823.6642857,1416.857143,1416.857143,,,,,,,,,,,,,,,1416.857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i95,.,j6,1630.571429,898.5428571,1630.571429,1630.571429,,,,,,,,,,,,,,,1630.571429,1,1630.571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i95,.,j7,1844.285714,973.4214286,1844.285714,1844.285714,,,,,,,,,,,,,,,1844.285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i95,.,j8,2058,1048.3,2058,2058,,,,,,,,,,,,,,,2058,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i96,.,j1,5170,2234,5170,5170,,,,,,,,,,,,,,,5170,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i96,.,j2,6154.857143,2553.142857,6154.857143,6154.857143,,,,,,,,,,,,,,,6154.857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i96,.,j3,7139.714286,2872.285714,7139.714286,7139.714286,,,,,,,,,,,,,,,7139.714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i96,.,j4,8124.571429,3191.428571,8124.571429,8124.571429,,,,,,,,,,,,,,,8124.571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i96,.,j5,9109.428571,3510.571429,9109.428571,9109.428571,,,,,,,,,,,,,,,9109.428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i96,.,j6,10094.28571,3829.714286,10094.28571,10094.28571,,,,,,,,,,,,,,,10094.28571,1,10094.28571,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i96,.,j7,11079.14286,4148.857143,11079.14286,11079.14286,,,,,,,,,,,,,,,11079.14286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i96,.,j8,12064,4468,12064,12064,,,,,,,,,,,,,,,12064,0,0,,,
